type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3339986242,-82.5699922722,27.3339986242,-82.5699922722,,False,False,,,5.42,,,2019/06/10 11:45:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:45:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3340777494,-82.5698225386,27.3340777494,-82.5698225386,,False,False,,,5.91,,,2019/06/10 11:46:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:46:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3341803439,-82.5696516316,27.3341803439,-82.5696516316,,False,False,,,5.42,,,2019/06/10 11:46:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:46:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3342780769,-82.5694723427,27.3342780769,-82.5694723427,,False,False,,,5.91,,,2019/06/10 11:46:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:46:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343760613,-82.5693000108,27.3343760613,-82.5693000108,,False,False,,,5.42,,,2019/06/10 11:46:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:46:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344560247,-82.5691084005,27.3344560247,-82.5691084005,,False,False,,,5.91,,,2019/06/10 11:46:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:46:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344836012,-82.5689119287,27.3344836012,-82.5689119287,,False,False,,,5.91,,,2019/06/10 11:46:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:46:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344871216,-82.5687108468,27.3344871216,-82.5687108468,,False,False,,,6.39,,,2019/06/10 11:47:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:47:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344867025,-82.56850373,27.3344867025,-82.56850373,,False,False,,,6.39,,,2019/06/10 11:47:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:47:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344787396,-82.5682940148,27.3344787396,-82.5682940148,,False,False,,,6.39,,,2019/06/10 11:47:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:47:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344757222,-82.5680829585,27.3344757222,-82.5680829585,,False,False,,,6.39,,,2019/06/10 11:47:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:47:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344338126,-82.5678664539,27.3344338126,-82.5678664539,,False,False,,,6.39,,,2019/06/10 11:47:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:47:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343679309,-82.5676665455,27.3343679309,-82.5676665455,,False,False,,,6.39,,,2019/06/10 11:47:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:47:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343509156,-82.567468062,27.3343509156,-82.567468062,,False,False,,,6.39,,,2019/06/10 11:48:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:48:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343541846,-82.56725315,27.3343541846,-82.56725315,,False,False,,,5.91,,,2019/06/10 11:48:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:48:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343598004,-82.5670348853,27.3343598004,-82.5670348853,,False,False,,,6.39,,,2019/06/10 11:48:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:48:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343865387,-82.5668308698,27.3343865387,-82.5668308698,,False,False,,,6.39,,,2019/06/10 11:48:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:48:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344623111,-82.5666221604,27.3344623111,-82.5666221604,,False,False,,,6.39,,,2019/06/10 11:48:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:48:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3345334735,-82.5663857069,27.3345334735,-82.5663857069,,False,False,,,6.39,,,2019/06/10 11:48:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:48:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.334594829,-82.5661174022,27.334594829,-82.5661174022,,False,False,,,6.39,,,2019/06/10 11:49:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:49:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3346177954,-82.5658551324,27.3346177954,-82.5658551324,,False,False,,,6.39,,,2019/06/10 11:49:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:49:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3345052265,-82.5656119734,27.3345052265,-82.5656119734,,False,False,,,6.39,,,2019/06/10 11:49:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:49:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344622273,-82.5653591752,27.3344622273,-82.5653591752,,False,False,,,5.91,,,2019/06/10 11:49:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:49:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344848584,-82.5650428422,27.3344848584,-82.5650428422,,False,False,,,6.39,,,2019/06/10 11:49:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:49:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3344548512,-82.5645971764,27.3344548512,-82.5645971764,,False,False,,,6.39,,,2019/06/10 11:49:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:49:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3343064915,-82.5639618281,27.3343064915,-82.5639618281,,False,False,,,7.83,,,2019/06/10 11:50:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:50:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3342409451,-82.5631856639,27.3342409451,-82.5631856639,,False,False,,,8.31,,,2019/06/10 11:50:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:50:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3342580441,-82.5623268541,27.3342580441,-82.5623268541,,False,False,,,8.31,,,2019/06/10 11:50:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:50:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3339332454,-82.5614934415,27.3339332454,-82.5614934415,,False,False,,,8.31,,,2019/06/10 11:50:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:50:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3334845621,-82.5607541576,27.3334845621,-82.5607541576,,False,False,,,8.31,,,2019/06/10 11:50:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:50:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3329145089,-82.5602065679,27.3329145089,-82.5602065679,,False,False,,,7.35,,,2019/06/10 11:50:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:50:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3323920649,-82.5596516021,27.3323920649,-82.5596516021,,False,False,,,7.35,,,2019/06/10 11:51:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:51:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3318902403,-82.5591279846,27.3318902403,-82.5591279846,,False,False,,,7.35,,,2019/06/10 11:51:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:51:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3314117175,-82.5586452708,27.3314117175,-82.5586452708,,False,False,,,9.27,,,2019/06/10 11:51:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:51:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3308845796,-82.5581099186,27.3308845796,-82.5581099186,,False,False,,,8.79,,,2019/06/10 11:51:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:51:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3302131053,-82.5575967785,27.3302131053,-82.5575967785,,False,False,,,8.79,,,2019/06/10 11:51:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:51:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3298349977,-82.5573206786,27.3298349977,-82.5573206786,,False,False,,,7.83,,,2019/06/10 11:51:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:51:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3295790143,-82.5573270489,27.3295790143,-82.5573270489,,False,False,,,6.87,,,2019/06/10 11:52:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:52:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3293306585,-82.5573956966,27.3293306585,-82.5573956966,,False,False,,,6.87,,,2019/06/10 11:52:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:52:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3290643655,-82.5573726464,27.3290643655,-82.5573726464,,False,False,,,6.39,,,2019/06/10 11:52:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:52:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3288176861,-82.5572654419,27.3288176861,-82.5572654419,,False,False,,,6.39,,,2019/06/10 11:52:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:52:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3285904527,-82.5570851471,27.3285904527,-82.5570851471,,False,False,,,6.39,,,2019/06/10 11:52:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:52:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.328354083,-82.5569698121,27.328354083,-82.5569698121,,False,False,,,7.35,,,2019/06/10 11:52:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:52:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3281026259,-82.5568559859,27.3281026259,-82.5568559859,,False,False,,,6.87,,,2019/06/10 11:53:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:53:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.327847397,-82.5567513797,27.327847397,-82.5567513797,,False,False,,,5.91,,,2019/06/10 11:53:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:53:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3276277073,-82.5565756112,27.3276277073,-82.5565756112,,False,False,,,5.91,,,2019/06/10 11:53:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:53:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.327439785,-82.5563512277,27.327439785,-82.5563512277,,False,False,,,5.91,,,2019/06/10 11:53:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:53:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3272260465,-82.5561743695,27.3272260465,-82.5561743695,,False,False,,,5.91,,,2019/06/10 11:53:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:53:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3269767687,-82.5560673326,27.3269767687,-82.5560673326,,False,False,,,5.91,,,2019/06/10 11:53:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:53:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3267340288,-82.5559831783,27.3267340288,-82.5559831783,,False,False,,,7.35,,,2019/06/10 11:54:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:54:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3264858406,-82.555883266,27.3264858406,-82.555883266,,False,False,,,6.87,,,2019/06/10 11:54:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:54:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3262536619,-82.5557336491,27.3262536619,-82.5557336491,,False,False,,,5.91,,,2019/06/10 11:54:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:54:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3260255903,-82.5555844512,27.3260255903,-82.5555844512,,False,False,,,6.39,,,2019/06/10 11:54:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:54:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3257850297,-82.5554459821,27.3257850297,-82.5554459821,,False,False,,,5.91,,,2019/06/10 11:54:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:54:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3255267832,-82.5553409569,27.3255267832,-82.5553409569,,False,False,,,5.91,,,2019/06/10 11:54:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:54:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3252788465,-82.5552602392,27.3252788465,-82.5552602392,,False,False,,,5.91,,,2019/06/10 11:55:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:55:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3250320833,-82.5551324151,27.3250320833,-82.5551324151,,False,False,,,6.39,,,2019/06/10 11:55:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:55:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3248125613,-82.5549675431,27.3248125613,-82.5549675431,,False,False,,,5.91,,,2019/06/10 11:55:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:55:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3245910276,-82.5548121426,27.3245910276,-82.5548121426,,False,False,,,5.91,,,2019/06/10 11:55:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:55:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3243378103,-82.5546958856,27.3243378103,-82.5546958856,,False,False,,,5.42,,,2019/06/10 11:55:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:55:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3240798991,-82.5545812212,27.3240798991,-82.5545812212,,False,False,,,5.42,,,2019/06/10 11:55:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:55:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3238207307,-82.554479884,27.3238207307,-82.554479884,,False,False,,,5.42,,,2019/06/10 11:56:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:56:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3235596344,-82.5543925446,27.3235596344,-82.5543925446,,False,False,,,5.42,,,2019/06/10 11:56:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:56:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3232988734,-82.5543118268,27.3232988734,-82.5543118268,,False,False,,,5.42,,,2019/06/10 11:56:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:56:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.323034592,-82.5542169437,27.323034592,-82.5542169437,,False,False,,,5.91,,,2019/06/10 11:56:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:56:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3227739986,-82.5541544985,27.3227739986,-82.5541544985,,False,False,,,5.42,,,2019/06/10 11:56:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:56:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3225063644,-82.5541090686,27.3225063644,-82.5541090686,,False,False,,,5.42,,,2019/06/10 11:56:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:56:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3222357966,-82.5541210547,27.3222357966,-82.5541210547,,False,False,,,5.91,,,2019/06/10 11:57:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:57:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3219653126,-82.5541151036,27.3219653126,-82.5541151036,,False,False,,,5.42,,,2019/06/10 11:57:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:57:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3216980137,-82.5540731102,27.3216980137,-82.5540731102,,False,False,,,5.91,,,2019/06/10 11:57:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:57:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3214301281,-82.5540456176,27.3214301281,-82.5540456176,,False,False,,,5.91,,,2019/06/10 11:57:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:57:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3211612366,-82.5540158618,27.3211612366,-82.5540158618,,False,False,,,5.91,,,2019/06/10 11:57:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:57:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3208977096,-82.5539803226,27.3208977096,-82.5539803226,,False,False,,,5.91,,,2019/06/10 11:57:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:57:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3206304945,-82.5539768022,27.3206304945,-82.5539768022,,False,False,,,5.91,,,2019/06/10 11:58:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:58:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3203612678,-82.5539509021,27.3203612678,-82.5539509021,,False,False,,,5.42,,,2019/06/10 11:58:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:58:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.320097154,-82.5539382454,27.320097154,-82.5539382454,,False,False,,,5.91,,,2019/06/10 11:58:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:58:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3198358063,-82.5539421011,27.3198358063,-82.5539421011,,False,False,,,5.91,,,2019/06/10 11:58:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:58:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3195671663,-82.5539690908,27.3195671663,-82.5539690908,,False,False,,,6.39,,,2019/06/10 11:58:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:58:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.319301879,-82.5540156104,27.319301879,-82.5540156104,,False,False,,,5.91,,,2019/06/10 11:58:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:58:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3190334067,-82.5540416781,27.3190334067,-82.5540416781,,False,False,,,5.42,,,2019/06/10 11:59:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:59:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3187671974,-82.5540652312,27.3187671974,-82.5540652312,,False,False,,,6.39,,,2019/06/10 11:59:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:59:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3185066879,-82.5541358069,27.3185066879,-82.5541358069,,False,False,,,5.91,,,2019/06/10 11:59:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:59:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3182492796,-82.5542233977,27.3182492796,-82.5542233977,,False,False,,,6.39,,,2019/06/10 11:59:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:59:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.317999918,-82.554155672,27.317999918,-82.554155672,,False,False,,,6.39,,,2019/06/10 11:59:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:59:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3177689128,-82.5540036242,27.3177689128,-82.5540036242,,False,False,,,5.91,,,2019/06/10 11:59:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 07:59:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3175072297,-82.5539315399,27.3175072297,-82.5539315399,,False,False,,,6.39,,,2019/06/10 12:00:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:00:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3172346503,-82.5539457053,27.3172346503,-82.5539457053,,False,False,,,5.91,,,2019/06/10 12:00:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:00:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3170320597,-82.553870352,27.3170320597,-82.553870352,,False,False,,,5.91,,,2019/06/10 12:00:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:00:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3172463849,-82.5537378341,27.3172463849,-82.5537378341,,False,False,,,4.94,,,2019/06/10 12:00:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:00:32,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3180145863,-82.5537053123,27.3180145863,-82.5537053123,,False,False,,,6.87,,,2019/06/10 12:00:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:00:42,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3191616498,-82.5535936654,27.3191616498,-82.5535936654,,False,False,,,6.39,,,2019/06/10 12:00:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:00:52,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3203425761,-82.55347481,27.3203425761,-82.55347481,,False,False,,,7.35,,,2019/06/10 12:01:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:01:02,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3214551061,-82.5531697925,27.3214551061,-82.5531697925,,False,False,,,7.35,,,2019/06/10 12:01:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:01:12,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3224040214,-82.5528589077,27.3224040214,-82.5528589077,,False,False,,,7.83,,,2019/06/10 12:01:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:01:22,,
TRACK,Current Track: 08 JUN 2019 20:54,T1,27.3231018987,-82.5524714123,27.3231018987,-82.5524714123,,False,False,,,9.27,,,2019/06/10 12:01:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/10 08:01:32,,
