type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Current Track: 06 JUN 2019 07:20,27.3339871410,-82.5748228468,27.333987141,-82.5748228468,true, , ,-33.03, , ,2019-06-06T11:20:23Z,GPSMAP 78, ,2019/06/06 07:20:23
TRACK,Current Track: 06 JUN 2019 07:20,27.3339711316,-82.5747920014,27.3339711316,-82.5747920014,False, , ,-24.38, , ,2019-06-06T11:20:33Z,GPSMAP 78, ,2019/06/06 07:20:33
TRACK,Current Track: 06 JUN 2019 07:20,27.3339772504,-82.5747544505,27.3339772504,-82.5747544505,False, , ,-18.61, , ,2019-06-06T11:20:44Z,GPSMAP 78, ,2019/06/06 07:20:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3339315690,-82.5747436378,27.333931569,-82.5747436378,False, , ,-15.24, , ,2019-06-06T11:20:54Z,GPSMAP 78, ,2019/06/06 07:20:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3337640986,-82.5746227708,27.3337640986,-82.5746227708,False, , ,4.46, , ,2019-06-06T11:21:04Z,GPSMAP 78, ,2019/06/06 07:21:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3337237816,-82.5745216850,27.3337237816,-82.574521685,False, , ,3.98, , ,2019-06-06T11:21:14Z,GPSMAP 78, ,2019/06/06 07:21:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3336575646,-82.5744703878,27.3336575646,-82.5744703878,False, , ,5.42, , ,2019-06-06T11:21:24Z,GPSMAP 78, ,2019/06/06 07:21:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3335944489,-82.5744116306,27.3335944489,-82.5744116306,False, , ,3.02, , ,2019-06-06T11:21:34Z,GPSMAP 78, ,2019/06/06 07:21:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3335496057,-82.5743698049,27.3335496057,-82.5743698049,False, , ,3.02, , ,2019-06-06T11:21:44Z,GPSMAP 78, ,2019/06/06 07:21:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3333992343,-82.5742395502,27.3333992343,-82.5742395502,False, , ,4.94, , ,2019-06-06T11:21:54Z,GPSMAP 78, ,2019/06/06 07:21:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3332807142,-82.5740396418,27.3332807142,-82.5740396418,False, , ,3.5, , ,2019-06-06T11:22:04Z,GPSMAP 78, ,2019/06/06 07:22:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3332061153,-82.5738771167,27.3332061153,-82.5738771167,False, , ,4.46, , ,2019-06-06T11:22:14Z,GPSMAP 78, ,2019/06/06 07:22:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3331409879,-82.5737519749,27.3331409879,-82.5737519749,False, , ,4.94, , ,2019-06-06T11:22:24Z,GPSMAP 78, ,2019/06/06 07:22:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3331047781,-82.5736134220,27.3331047781,-82.573613422,False, , ,5.42, , ,2019-06-06T11:22:34Z,GPSMAP 78, ,2019/06/06 07:22:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3331507947,-82.5734822452,27.3331507947,-82.5734822452,False, , ,5.42, , ,2019-06-06T11:22:44Z,GPSMAP 78, ,2019/06/06 07:22:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3331992421,-82.5733402558,27.3331992421,-82.5733402558,False, , ,5.42, , ,2019-06-06T11:22:54Z,GPSMAP 78, ,2019/06/06 07:22:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3332246393,-82.5731880404,27.3332246393,-82.5731880404,False, , ,4.46, , ,2019-06-06T11:23:04Z,GPSMAP 78, ,2019/06/06 07:23:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3332850728,-82.5730368309,27.3332850728,-82.5730368309,False, , ,4.94, , ,2019-06-06T11:23:14Z,GPSMAP 78, ,2019/06/06 07:23:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3332858272,-82.5728715397,27.3332858272,-82.5728715397,False, , ,3.98, , ,2019-06-06T11:23:24Z,GPSMAP 78, ,2019/06/06 07:23:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3332758527,-82.5727019738,27.3332758527,-82.5727019738,False, , ,4.46, , ,2019-06-06T11:23:34Z,GPSMAP 78, ,2019/06/06 07:23:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3333351966,-82.5725566316,27.3333351966,-82.5725566316,False, , ,5.42, , ,2019-06-06T11:23:44Z,GPSMAP 78, ,2019/06/06 07:23:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3334380426,-82.5724397879,27.3334380426,-82.5724397879,False, , ,5.42, , ,2019-06-06T11:23:54Z,GPSMAP 78, ,2019/06/06 07:23:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3335475102,-82.5723046716,27.3335475102,-82.5723046716,False, , ,5.42, , ,2019-06-06T11:24:04Z,GPSMAP 78, ,2019/06/06 07:24:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3336274736,-82.5721495226,27.3336274736,-82.5721495226,False, , ,4.94, , ,2019-06-06T11:24:14Z,GPSMAP 78, ,2019/06/06 07:24:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3336851411,-82.5719776936,27.3336851411,-82.5719776936,False, , ,4.94, , ,2019-06-06T11:24:24Z,GPSMAP 78, ,2019/06/06 07:24:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3337556329,-82.5718094688,27.3337556329,-82.5718094688,False, , ,3.5, , ,2019-06-06T11:24:34Z,GPSMAP 78, ,2019/06/06 07:24:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3338512704,-82.5716604386,27.3338512704,-82.5716604386,False, , ,3.5, , ,2019-06-06T11:24:44Z,GPSMAP 78, ,2019/06/06 07:24:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3339363467,-82.5714957342,27.3339363467,-82.5714957342,False, , ,3.5, , ,2019-06-06T11:24:54Z,GPSMAP 78, ,2019/06/06 07:24:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3340402823,-82.5713339634,27.3340402823,-82.5713339634,False, , ,3.98, , ,2019-06-06T11:25:04Z,GPSMAP 78, ,2019/06/06 07:25:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3341350816,-82.5711747073,27.3341350816,-82.5711747073,False, , ,4.46, , ,2019-06-06T11:25:14Z,GPSMAP 78, ,2019/06/06 07:25:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3342202418,-82.5710046384,27.3342202418,-82.5710046384,False, , ,4.94, , ,2019-06-06T11:25:24Z,GPSMAP 78, ,2019/06/06 07:25:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3343162145,-82.5708535127,27.3343162145,-82.5708535127,False, , ,4.46, , ,2019-06-06T11:25:34Z,GPSMAP 78, ,2019/06/06 07:25:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3343960103,-82.5706889760,27.3343960103,-82.570688976,False, , ,4.94, , ,2019-06-06T11:25:44Z,GPSMAP 78, ,2019/06/06 07:25:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3344896361,-82.5705272052,27.3344896361,-82.5705272052,False, , ,5.42, , ,2019-06-06T11:25:54Z,GPSMAP 78, ,2019/06/06 07:25:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3345714435,-82.5703584775,27.3345714435,-82.5703584775,False, , ,5.91, , ,2019-06-06T11:26:04Z,GPSMAP 78, ,2019/06/06 07:26:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3346549273,-82.5701853912,27.3346549273,-82.5701853912,False, , ,6.39, , ,2019-06-06T11:26:14Z,GPSMAP 78, ,2019/06/06 07:26:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3347614612,-82.5700308289,27.3347614612,-82.5700308289,False, , ,6.39, , ,2019-06-06T11:26:24Z,GPSMAP 78, ,2019/06/06 07:26:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3348772153,-82.5698936172,27.3348772153,-82.5698936172,False, , ,4.94, , ,2019-06-06T11:26:34Z,GPSMAP 78, ,2019/06/06 07:26:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3350021895,-82.5697517954,27.3350021895,-82.5697517954,False, , ,3.98, , ,2019-06-06T11:26:44Z,GPSMAP 78, ,2019/06/06 07:26:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3351145908,-82.5696016755,27.3351145908,-82.5696016755,False, , ,3.98, , ,2019-06-06T11:26:54Z,GPSMAP 78, ,2019/06/06 07:26:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3352310993,-82.5694509689,27.3352310993,-82.5694509689,False, , ,4.46, , ,2019-06-06T11:27:04Z,GPSMAP 78, ,2019/06/06 07:27:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3353481945,-82.5692951493,27.3353481945,-82.5692951493,False, , ,4.94, , ,2019-06-06T11:27:14Z,GPSMAP 78, ,2019/06/06 07:27:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3354615178,-82.5691451132,27.3354615178,-82.5691451132,False, , ,4.46, , ,2019-06-06T11:27:24Z,GPSMAP 78, ,2019/06/06 07:27:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3355616815,-82.5689845160,27.3355616815,-82.568984516,False, , ,3.98, , ,2019-06-06T11:27:34Z,GPSMAP 78, ,2019/06/06 07:27:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3356570676,-82.5688164588,27.3356570676,-82.5688164588,False, , ,3.5, , ,2019-06-06T11:27:44Z,GPSMAP 78, ,2019/06/06 07:27:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3357188422,-82.5686385948,27.3357188422,-82.5686385948,False, , ,3.5, , ,2019-06-06T11:27:54Z,GPSMAP 78, ,2019/06/06 07:27:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3358119652,-82.5684631616,27.3358119652,-82.5684631616,False, , ,4.46, , ,2019-06-06T11:28:04Z,GPSMAP 78, ,2019/06/06 07:28:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3361464869,-82.5680081919,27.3361464869,-82.5680081919,False, , ,4.94, , ,2019-06-06T11:28:14Z,GPSMAP 78, ,2019/06/06 07:28:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3368507344,-82.5672259089,27.3368507344,-82.5672259089,False, , ,5.91, , ,2019-06-06T11:28:24Z,GPSMAP 78, ,2019/06/06 07:28:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3377084546,-82.5664761476,27.3377084546,-82.5664761476,False, , ,6.87, , ,2019-06-06T11:28:34Z,GPSMAP 78, ,2019/06/06 07:28:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3384941742,-82.5656433217,27.3384941742,-82.5656433217,False, , ,5.91, , ,2019-06-06T11:28:44Z,GPSMAP 78, ,2019/06/06 07:28:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3393846676,-82.5649540778,27.3393846676,-82.5649540778,False, , ,6.87, , ,2019-06-06T11:28:54Z,GPSMAP 78, ,2019/06/06 07:28:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3404460680,-82.5646535866,27.340446068,-82.5646535866,False, , ,8.31, , ,2019-06-06T11:29:04Z,GPSMAP 78, ,2019/06/06 07:29:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3415236454,-82.5644995272,27.3415236454,-82.5644995272,False, , ,8.31, , ,2019-06-06T11:29:14Z,GPSMAP 78, ,2019/06/06 07:29:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3426112812,-82.5645127706,27.3426112812,-82.5645127706,False, , ,8.79, , ,2019-06-06T11:29:24Z,GPSMAP 78, ,2019/06/06 07:29:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3436684068,-82.5648237392,27.3436684068,-82.5648237392,False, , ,8.79, , ,2019-06-06T11:29:34Z,GPSMAP 78, ,2019/06/06 07:29:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3447086010,-82.5652293395,27.344708601,-82.5652293395,False, , ,9.27, , ,2019-06-06T11:29:44Z,GPSMAP 78, ,2019/06/06 07:29:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3457289301,-82.5656973012,27.3457289301,-82.5656973012,False, , ,8.79, , ,2019-06-06T11:29:54Z,GPSMAP 78, ,2019/06/06 07:29:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3467234429,-82.5662193261,27.3467234429,-82.5662193261,False, , ,9.27, , ,2019-06-06T11:30:04Z,GPSMAP 78, ,2019/06/06 07:30:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3476959113,-82.5667748787,27.3476959113,-82.5667748787,False, , ,9.27, , ,2019-06-06T11:30:14Z,GPSMAP 78, ,2019/06/06 07:30:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3486477602,-82.5673875958,27.3486477602,-82.5673875958,False, , ,9.75, , ,2019-06-06T11:30:24Z,GPSMAP 78, ,2019/06/06 07:30:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3496053927,-82.5679868180,27.3496053927,-82.567986818,False, , ,10.71, , ,2019-06-06T11:30:34Z,GPSMAP 78, ,2019/06/06 07:30:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3505844828,-82.5685404427,27.3505844828,-82.5685404427,False, , ,10.71, , ,2019-06-06T11:30:44Z,GPSMAP 78, ,2019/06/06 07:30:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3515187297,-82.5692131743,27.3515187297,-82.5692131743,False, , ,9.75, , ,2019-06-06T11:30:54Z,GPSMAP 78, ,2019/06/06 07:30:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3524206225,-82.5699480157,27.3524206225,-82.5699480157,False, , ,9.27, , ,2019-06-06T11:31:04Z,GPSMAP 78, ,2019/06/06 07:31:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3533012252,-82.5707206596,27.3533012252,-82.5707206596,False, , ,8.79, , ,2019-06-06T11:31:14Z,GPSMAP 78, ,2019/06/06 07:31:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3541804031,-82.5714529864,27.3541804031,-82.5714529864,False, , ,9.27, , ,2019-06-06T11:31:24Z,GPSMAP 78, ,2019/06/06 07:31:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3550724052,-82.5722015742,27.3550724052,-82.5722015742,False, , ,8.79, , ,2019-06-06T11:31:34Z,GPSMAP 78, ,2019/06/06 07:31:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3559893854,-82.5729513355,27.3559893854,-82.5729513355,False, , ,8.79, , ,2019-06-06T11:31:44Z,GPSMAP 78, ,2019/06/06 07:31:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3568686470,-82.5737909507,27.356868647,-82.5737909507,False, , ,8.79, , ,2019-06-06T11:31:54Z,GPSMAP 78, ,2019/06/06 07:31:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3577142972,-82.5746773370,27.3577142972,-82.574677337,False, , ,9.27, , ,2019-06-06T11:32:04Z,GPSMAP 78, ,2019/06/06 07:32:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3585433513,-82.5755716860,27.3585433513,-82.575571686,False, , ,9.75, , ,2019-06-06T11:32:14Z,GPSMAP 78, ,2019/06/06 07:32:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3593300767,-82.5765121356,27.3593300767,-82.5765121356,False, , ,10.23, , ,2019-06-06T11:32:24Z,GPSMAP 78, ,2019/06/06 07:32:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3601468932,-82.5774214044,27.3601468932,-82.5774214044,False, , ,11.19, , ,2019-06-06T11:32:34Z,GPSMAP 78, ,2019/06/06 07:32:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3609849159,-82.5783133227,27.3609849159,-82.5783133227,False, , ,10.71, , ,2019-06-06T11:32:44Z,GPSMAP 78, ,2019/06/06 07:32:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3618029058,-82.5792398583,27.3618029058,-82.5792398583,False, , ,10.71, , ,2019-06-06T11:32:54Z,GPSMAP 78, ,2019/06/06 07:32:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3626247514,-82.5801607780,27.3626247514,-82.580160778,False, , ,9.75, , ,2019-06-06T11:33:04Z,GPSMAP 78, ,2019/06/06 07:33:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3634517938,-82.5810733996,27.3634517938,-82.5810733996,False, , ,9.27, , ,2019-06-06T11:33:14Z,GPSMAP 78, ,2019/06/06 07:33:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3642541934,-82.5820153579,27.3642541934,-82.5820153579,False, , ,9.27, , ,2019-06-06T11:33:24Z,GPSMAP 78, ,2019/06/06 07:33:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3651252408,-82.5828718208,27.3651252408,-82.5828718208,False, , ,8.31, , ,2019-06-06T11:33:34Z,GPSMAP 78, ,2019/06/06 07:33:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3660248704,-82.5836892240,27.3660248704,-82.583689224,False, , ,7.83, , ,2019-06-06T11:33:44Z,GPSMAP 78, ,2019/06/06 07:33:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3669174593,-82.5845129974,27.3669174593,-82.5845129974,False, , ,7.35, , ,2019-06-06T11:33:54Z,GPSMAP 78, ,2019/06/06 07:33:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3677776102,-82.5853942707,27.3677776102,-82.5853942707,False, , ,7.35, , ,2019-06-06T11:34:04Z,GPSMAP 78, ,2019/06/06 07:34:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3685909901,-82.5863173697,27.3685909901,-82.5863173697,False, , ,7.83, , ,2019-06-06T11:34:14Z,GPSMAP 78, ,2019/06/06 07:34:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3694428429,-82.5871920213,27.3694428429,-82.5871920213,False, , ,7.35, , ,2019-06-06T11:34:24Z,GPSMAP 78, ,2019/06/06 07:34:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3702870682,-82.5880821794,27.3702870682,-82.5880821794,False, , ,7.35, , ,2019-06-06T11:34:34Z,GPSMAP 78, ,2019/06/06 07:34:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3711880390,-82.5888728444,27.371188039,-82.5888728444,False, , ,7.35, , ,2019-06-06T11:34:44Z,GPSMAP 78, ,2019/06/06 07:34:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3721348587,-82.5895839650,27.3721348587,-82.589583965,False, , ,7.35, , ,2019-06-06T11:34:54Z,GPSMAP 78, ,2019/06/06 07:34:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3730882164,-82.5903079100,27.3730882164,-82.59030791,False, , ,7.83, , ,2019-06-06T11:35:04Z,GPSMAP 78, ,2019/06/06 07:35:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3739989102,-82.5911001675,27.3739989102,-82.5911001675,False, , ,7.83, , ,2019-06-06T11:35:14Z,GPSMAP 78, ,2019/06/06 07:35:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3749291338,-82.5918651000,27.3749291338,-82.5918651,False, , ,7.83, , ,2019-06-06T11:35:24Z,GPSMAP 78, ,2019/06/06 07:35:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3758268356,-82.5926873647,27.3758268356,-82.5926873647,False, , ,8.31, , ,2019-06-06T11:35:34Z,GPSMAP 78, ,2019/06/06 07:35:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3767185025,-82.5934922788,27.3767185025,-82.5934922788,False, , ,8.31, , ,2019-06-06T11:35:44Z,GPSMAP 78, ,2019/06/06 07:35:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3776034638,-82.5943156332,27.3776034638,-82.5943156332,False, , ,8.31, , ,2019-06-06T11:35:54Z,GPSMAP 78, ,2019/06/06 07:35:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3784314282,-82.5952071324,27.3784314282,-82.5952071324,False, , ,8.79, , ,2019-06-06T11:36:04Z,GPSMAP 78, ,2019/06/06 07:36:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3792225122,-82.5961376913,27.3792225122,-82.5961376913,False, , ,9.75, , ,2019-06-06T11:36:14Z,GPSMAP 78, ,2019/06/06 07:36:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3800052982,-82.5970747881,27.3800052982,-82.5970747881,False, , ,9.75, , ,2019-06-06T11:36:24Z,GPSMAP 78, ,2019/06/06 07:36:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3807851505,-82.5980133098,27.3807851505,-82.5980133098,False, , ,10.23, , ,2019-06-06T11:36:34Z,GPSMAP 78, ,2019/06/06 07:36:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3815790005,-82.5989587046,27.3815790005,-82.5989587046,False, , ,9.27, , ,2019-06-06T11:36:44Z,GPSMAP 78, ,2019/06/06 07:36:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3824104853,-82.5998553168,27.3824104853,-82.5998553168,False, , ,9.27, , ,2019-06-06T11:36:54Z,GPSMAP 78, ,2019/06/06 07:36:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3832182493,-82.6007817686,27.3832182493,-82.6007817686,False, , ,9.27, , ,2019-06-06T11:37:04Z,GPSMAP 78, ,2019/06/06 07:37:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3840257619,-82.6016979106,27.3840257619,-82.6016979106,False, , ,8.79, , ,2019-06-06T11:37:14Z,GPSMAP 78, ,2019/06/06 07:37:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3848214559,-82.6026359294,27.3848214559,-82.6026359294,False, , ,9.27, , ,2019-06-06T11:37:24Z,GPSMAP 78, ,2019/06/06 07:37:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3856560420,-82.6035125088,27.385656042,-82.6035125088,False, , ,7.83, , ,2019-06-06T11:37:34Z,GPSMAP 78, ,2019/06/06 07:37:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3866410833,-82.6041208673,27.3866410833,-82.6041208673,False, , ,7.35, , ,2019-06-06T11:37:44Z,GPSMAP 78, ,2019/06/06 07:37:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3876052536,-82.6048446447,27.3876052536,-82.6048446447,False, , ,7.83, , ,2019-06-06T11:37:54Z,GPSMAP 78, ,2019/06/06 07:37:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3884988483,-82.6056876127,27.3884988483,-82.6056876127,False, , ,7.83, , ,2019-06-06T11:38:04Z,GPSMAP 78, ,2019/06/06 07:38:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3893769365,-82.6065504458,27.3893769365,-82.6065504458,False, , ,7.83, , ,2019-06-06T11:38:14Z,GPSMAP 78, ,2019/06/06 07:38:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3902519234,-82.6074035559,27.3902519234,-82.6074035559,False, , ,7.35, , ,2019-06-06T11:38:24Z,GPSMAP 78, ,2019/06/06 07:38:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3911485355,-82.6082166005,27.3911485355,-82.6082166005,False, , ,6.87, , ,2019-06-06T11:38:34Z,GPSMAP 78, ,2019/06/06 07:38:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3920441419,-82.6090232749,27.3920441419,-82.6090232749,False, , ,6.87, , ,2019-06-06T11:38:44Z,GPSMAP 78, ,2019/06/06 07:38:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3929534107,-82.6098162029,27.3929534107,-82.6098162029,False, , ,5.91, , ,2019-06-06T11:38:54Z,GPSMAP 78, ,2019/06/06 07:38:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3938557226,-82.6106128190,27.3938557226,-82.610612819,False, , ,5.91, , ,2019-06-06T11:39:04Z,GPSMAP 78, ,2019/06/06 07:39:04
TRACK,Current Track: 06 JUN 2019 07:20,27.3948000278,-82.6113319024,27.3948000278,-82.6113319024,False, , ,6.39, , ,2019-06-06T11:39:14Z,GPSMAP 78, ,2019/06/06 07:39:14
TRACK,Current Track: 06 JUN 2019 07:20,27.3959076963,-82.6114636660,27.3959076963,-82.611463666,False, , ,5.42, , ,2019-06-06T11:39:24Z,GPSMAP 78, ,2019/06/06 07:39:24
TRACK,Current Track: 06 JUN 2019 07:20,27.3970385827,-82.6116567012,27.3970385827,-82.6116567012,False, , ,5.42, , ,2019-06-06T11:39:34Z,GPSMAP 78, ,2019/06/06 07:39:34
TRACK,Current Track: 06 JUN 2019 07:20,27.3981033359,-82.6121796481,27.3981033359,-82.6121796481,False, , ,5.42, , ,2019-06-06T11:39:44Z,GPSMAP 78, ,2019/06/06 07:39:44
TRACK,Current Track: 06 JUN 2019 07:20,27.3990447912,-82.6129400544,27.3990447912,-82.6129400544,False, , ,6.39, , ,2019-06-06T11:39:54Z,GPSMAP 78, ,2019/06/06 07:39:54
TRACK,Current Track: 06 JUN 2019 07:20,27.3998892680,-82.6138394326,27.399889268,-82.6138394326,False, , ,6.39, , ,2019-06-06T11:40:04Z,GPSMAP 78, ,2019/06/06 07:40:04
TRACK,Current Track: 06 JUN 2019 07:20,27.4007023964,-82.6147668064,27.4007023964,-82.6147668064,False, , ,6.87, , ,2019-06-06T11:40:14Z,GPSMAP 78, ,2019/06/06 07:40:14
TRACK,Current Track: 06 JUN 2019 07:20,27.4014606234,-82.6157503389,27.4014606234,-82.6157503389,False, , ,8.79, , ,2019-06-06T11:40:24Z,GPSMAP 78, ,2019/06/06 07:40:24
TRACK,Current Track: 06 JUN 2019 07:20,27.4021963030,-82.6167464443,27.402196303,-82.6167464443,False, , ,9.27, , ,2019-06-06T11:40:34Z,GPSMAP 78, ,2019/06/06 07:40:34
TRACK,Current Track: 06 JUN 2019 07:20,27.4029474892,-82.6177351736,27.4029474892,-82.6177351736,False, , ,9.27, , ,2019-06-06T11:40:44Z,GPSMAP 78, ,2019/06/06 07:40:44
TRACK,Current Track: 06 JUN 2019 07:20,27.4036599509,-82.6187542453,27.4036599509,-82.6187542453,False, , ,9.27, , ,2019-06-06T11:40:54Z,GPSMAP 78, ,2019/06/06 07:40:54
TRACK,Current Track: 06 JUN 2019 07:20,27.4043728318,-82.6197779272,27.4043728318,-82.6197779272,False, , ,9.27, , ,2019-06-06T11:41:04Z,GPSMAP 78, ,2019/06/06 07:41:04
TRACK,Current Track: 06 JUN 2019 07:20,27.4050154723,-82.6208631322,27.4050154723,-82.6208631322,False, , ,9.27, , ,2019-06-06T11:41:14Z,GPSMAP 78, ,2019/06/06 07:41:14
TRACK,Current Track: 06 JUN 2019 07:20,27.4056540057,-82.6219490077,27.4056540057,-82.6219490077,False, , ,8.79, , ,2019-06-06T11:41:24Z,GPSMAP 78, ,2019/06/06 07:41:24
TRACK,Current Track: 06 JUN 2019 07:20,27.4062417448,-82.6230627950,27.4062417448,-82.623062795,False, , ,9.75, , ,2019-06-06T11:41:34Z,GPSMAP 78, ,2019/06/06 07:41:34
TRACK,Current Track: 06 JUN 2019 07:20,27.4066771008,-82.6242697053,27.4066771008,-82.6242697053,False, , ,9.27, , ,2019-06-06T11:41:44Z,GPSMAP 78, ,2019/06/06 07:41:44
TRACK,Current Track: 06 JUN 2019 07:20,27.4069513567,-82.6255326904,27.4069513567,-82.6255326904,False, , ,9.75, , ,2019-06-06T11:41:54Z,GPSMAP 78, ,2019/06/06 07:41:54
TRACK,Current Track: 06 JUN 2019 07:20,27.4071504269,-82.6268202346,27.4071504269,-82.6268202346,False, , ,10.71, , ,2019-06-06T11:42:04Z,GPSMAP 78, ,2019/06/06 07:42:04
TRACK,Current Track: 06 JUN 2019 07:20,27.4073340744,-82.6281237882,27.4073340744,-82.6281237882,False, , ,9.75, , ,2019-06-06T11:42:14Z,GPSMAP 78, ,2019/06/06 07:42:14
TRACK,Current Track: 06 JUN 2019 07:20,27.4073948432,-82.6294406690,27.4073948432,-82.629440669,False, , ,9.27, , ,2019-06-06T11:42:24Z,GPSMAP 78, ,2019/06/06 07:42:24
