type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3297122028,-82.5573589001,27.3297122028,-82.5573589001,,False,False,,,6.87,,,2019/06/11 11:37:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:37:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.329978412,-82.5574125443,27.329978412,-82.5574125443,,False,False,,,7.83,,,2019/06/11 11:37:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:37:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3302459624,-82.5575253647,27.3302459624,-82.5575253647,,False,False,,,7.83,,,2019/06/11 11:37:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:37:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3304794822,-82.557691494,27.3304794822,-82.557691494,,False,False,,,7.83,,,2019/06/11 11:37:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:37:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3307195399,-82.5578691904,27.3307195399,-82.5578691904,,False,False,,,8.31,,,2019/06/11 11:37:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:37:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3307655565,-82.5581359025,27.3307655565,-82.5581359025,,False,False,,,8.31,,,2019/06/11 11:37:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:37:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3305465374,-82.5583008584,27.3305465374,-82.5583008584,,False,False,,,8.79,,,2019/06/11 11:38:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:38:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3303394206,-82.5584750343,27.3303394206,-82.5584750343,,False,False,,,9.27,,,2019/06/11 11:38:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:38:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3301936593,-82.5587162655,27.3301936593,-82.5587162655,,False,False,,,9.27,,,2019/06/11 11:38:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:38:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.330059465,-82.5589497015,27.330059465,-82.5589497015,,False,False,,,9.75,,,2019/06/11 11:38:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:38:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3298959341,-82.5591478497,27.3298959341,-82.5591478497,,False,False,,,9.75,,,2019/06/11 11:38:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:38:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3297129571,-82.5593204331,27.3297129571,-82.5593204331,,False,False,,,10.23,,,2019/06/11 11:38:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:38:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3295565508,-82.5595220178,27.3295565508,-82.5595220178,,False,False,,,10.23,,,2019/06/11 11:39:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:39:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3293928523,-82.5597187411,27.3293928523,-82.5597187411,,False,False,,,10.23,,,2019/06/11 11:39:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:39:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3292442411,-82.5599300489,27.3292442411,-82.5599300489,,False,False,,,10.23,,,2019/06/11 11:39:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:39:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3291064426,-82.5601369143,27.3291064426,-82.5601369143,,False,False,,,10.23,,,2019/06/11 11:39:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:39:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.328949701,-82.5603385828,27.328949701,-82.5603385828,,False,False,,,10.23,,,2019/06/11 11:39:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:39:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3288096394,-82.5605437718,27.3288096394,-82.5605437718,,False,False,,,10.71,,,2019/06/11 11:39:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:39:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3286818154,-82.5607694127,27.3286818154,-82.5607694127,,False,False,,,10.71,,,2019/06/11 11:40:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:40:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.328566229,-82.5610062014,27.328566229,-82.5610062014,,False,False,,,10.71,,,2019/06/11 11:40:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:40:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3284405004,-82.5612320099,27.3284405004,-82.5612320099,,False,False,,,10.71,,,2019/06/11 11:40:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:40:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3283114191,-82.5614594109,27.3283114191,-82.5614594109,,False,False,,,10.23,,,2019/06/11 11:40:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:40:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3281638138,-82.561689578,27.3281638138,-82.561689578,,False,False,,,10.71,,,2019/06/11 11:40:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:40:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3280134425,-82.561914213,27.3280134425,-82.561914213,,False,False,,,10.71,,,2019/06/11 11:40:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:40:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3278516717,-82.5621148758,27.3278516717,-82.5621148758,,False,False,,,10.23,,,2019/06/11 11:41:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:41:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3276862968,-82.5623374991,27.3276862968,-82.5623374991,,False,False,,,10.71,,,2019/06/11 11:41:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:41:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3275285494,-82.5625539199,27.3275285494,-82.5625539199,,False,False,,,11.19,,,2019/06/11 11:41:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:41:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3274043296,-82.562801186,27.3274043296,-82.562801186,,False,False,,,11.19,,,2019/06/11 11:41:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:41:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3272974603,-82.5630451832,27.3272974603,-82.5630451832,,False,False,,,10.71,,,2019/06/11 11:41:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:41:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3271594103,-82.5632971432,27.3271594103,-82.5632971432,,False,False,,,10.71,,,2019/06/11 11:41:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:41:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.327049775,-82.5635557249,27.327049775,-82.5635557249,,False,False,,,10.71,,,2019/06/11 11:42:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:42:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3269494437,-82.5638213474,27.3269494437,-82.5638213474,,False,False,,,11.19,,,2019/06/11 11:42:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:42:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.326856656,-82.5640802644,27.326856656,-82.5640802644,,False,False,,,10.71,,,2019/06/11 11:42:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:42:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267930374,-82.5643478148,27.3267930374,-82.5643478148,,False,False,,,10.71,,,2019/06/11 11:42:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:42:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267134931,-82.56461218,27.3267134931,-82.56461218,,False,False,,,10.71,,,2019/06/11 11:42:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:42:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3266029358,-82.5648550875,27.3266029358,-82.5648550875,,False,False,,,10.71,,,2019/06/11 11:42:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:42:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3264642991,-82.5650773756,27.3264642991,-82.5650773756,,False,False,,,11.19,,,2019/06/11 11:43:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:43:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3263399117,-82.5653074589,27.3263399117,-82.5653074589,,False,False,,,10.71,,,2019/06/11 11:43:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:43:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.326282328,-82.5655042659,27.326282328,-82.5655042659,,False,False,,,10.71,,,2019/06/11 11:43:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:43:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3262785561,-82.5656206068,27.3262785561,-82.5656206068,,False,False,,,11.19,,,2019/06/11 11:43:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:43:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3262636364,-82.5657470059,27.3262636364,-82.5657470059,,False,False,,,10.71,,,2019/06/11 11:43:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:43:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3262669053,-82.5658526178,27.3262669053,-82.5658526178,,False,False,,,9.27,,,2019/06/11 11:43:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:43:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3263187055,-82.5659448188,27.3263187055,-82.5659448188,,False,False,,,11.19,,,2019/06/11 11:44:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:44:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3264136724,-82.5659899134,27.3264136724,-82.5659899134,,False,False,,,10.23,,,2019/06/11 11:44:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:44:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3265242297,-82.5660149753,27.3265242297,-82.5660149753,,False,False,,,9.75,,,2019/06/11 11:44:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:44:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3266212083,-82.5660655182,27.3266212083,-82.5660655182,,False,False,,,8.79,,,2019/06/11 11:44:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:44:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3266965616,-82.5661164802,27.3266965616,-82.5661164802,,False,False,,,7.83,,,2019/06/11 11:44:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:44:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267711606,-82.5661987904,27.3267711606,-82.5661987904,,False,False,,,7.83,,,2019/06/11 11:44:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:44:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267947976,-82.5662722159,27.3267947976,-82.5662722159,,False,False,,,7.83,,,2019/06/11 11:45:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:45:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267919477,-82.5663517602,27.3267919477,-82.5663517602,,False,False,,,8.31,,,2019/06/11 11:45:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:45:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267620243,-82.5664123613,27.3267620243,-82.5664123613,,False,False,,,8.79,,,2019/06/11 11:45:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:45:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3267129902,-82.5664324779,27.3267129902,-82.5664324779,,False,False,,,8.79,,,2019/06/11 11:45:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:45:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3266399,-82.5664011296,27.3266399,-82.5664011296,,False,False,,,8.79,,,2019/06/11 11:45:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:45:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3265679833,-82.5663905684,27.3265679833,-82.5663905684,,False,False,,,8.31,,,2019/06/11 11:45:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:45:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3264968209,-82.5664059911,27.3264968209,-82.5664059911,,False,False,,,8.79,,,2019/06/11 11:46:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:46:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3264150135,-82.5664038956,27.3264150135,-82.5664038956,,False,False,,,6.39,,,2019/06/11 11:46:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:46:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3263376486,-82.5664012134,27.3263376486,-82.5664012134,,False,False,,,7.35,,,2019/06/11 11:46:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:46:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3262384068,-82.5663891435,27.3262384068,-82.5663891435,,False,False,,,9.27,,,2019/06/11 11:46:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:46:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3261427693,-82.5663610641,27.3261427693,-82.5663610641,,False,False,,,9.27,,,2019/06/11 11:46:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:46:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3260566872,-82.5663427915,27.3260566872,-82.5663427915,,False,False,,,8.79,,,2019/06/11 11:46:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:46:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3259789031,-82.5663002115,27.3259789031,-82.5663002115,,False,False,,,8.79,,,2019/06/11 11:47:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:47:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3259110935,-82.5663214177,27.3259110935,-82.5663214177,,False,False,,,8.79,,,2019/06/11 11:47:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:47:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3258479778,-82.5663821027,27.3258479778,-82.5663821027,,False,False,,,9.27,,,2019/06/11 11:47:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:47:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3257992789,-82.5664687715,27.3257992789,-82.5664687715,,False,False,,,9.27,,,2019/06/11 11:47:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:47:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3257468082,-82.5665584579,27.3257468082,-82.5665584579,,False,False,,,9.27,,,2019/06/11 11:47:42+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:47:42,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3256898113,-82.5666212384,27.3256898113,-82.5666212384,,False,False,,,9.27,,,2019/06/11 11:47:52+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:47:52,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3256485723,-82.566723749,27.3256485723,-82.566723749,,False,False,,,9.75,,,2019/06/11 11:48:02+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:48:02,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3255943414,-82.5667597074,27.3255943414,-82.5667597074,,False,False,,,9.75,,,2019/06/11 11:48:12+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:48:12,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3255694471,-82.5667530857,27.3255694471,-82.5667530857,,False,False,,,9.27,,,2019/06/11 11:48:22+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:48:22,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.325521335,-82.5667331368,27.325521335,-82.5667331368,,False,False,,,8.79,,,2019/06/11 11:48:32+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:48:32,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3254487477,-82.5667028781,27.3254487477,-82.5667028781,,False,False,,,8.79,,,2019/06/11 11:48:43+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:48:43,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3253747355,-82.566702459,27.3253747355,-82.566702459,,False,False,,,10.71,,,2019/06/11 11:48:53+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:48:53,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3252925929,-82.5666980166,27.3252925929,-82.5666980166,,False,False,,,6.87,,,2019/06/11 11:49:03+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:49:03,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3252172396,-82.5667124335,27.3252172396,-82.5667124335,,False,False,,,7.83,,,2019/06/11 11:49:13+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:49:13,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3251453228,-82.5667532533,27.3251453228,-82.5667532533,,False,False,,,8.79,,,2019/06/11 11:49:23+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:49:23,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3250959534,-82.5668245833,27.3250959534,-82.5668245833,,False,False,,,9.27,,,2019/06/11 11:49:33+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:49:33,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3250792734,-82.5669260044,27.3250792734,-82.5669260044,,False,False,,,9.75,,,2019/06/11 11:49:43+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:49:43,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3250351846,-82.5670073088,27.3250351846,-82.5670073088,,False,False,,,10.23,,,2019/06/11 11:49:53+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:49:53,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3249672912,-82.5670323707,27.3249672912,-82.5670323707,,False,False,,,9.75,,,2019/06/11 11:50:03+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:50:03,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248927761,-82.5669807382,27.3248927761,-82.5669807382,,False,False,,,9.27,,,2019/06/11 11:50:13+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:50:13,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248374555,-82.5669135991,27.3248374555,-82.5669135991,,False,False,,,8.79,,,2019/06/11 11:50:23+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:50:23,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3247711547,-82.5668760482,27.3247711547,-82.5668760482,,False,False,,,9.75,,,2019/06/11 11:50:33+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:50:33,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246940412,-82.5668362342,27.3246940412,-82.5668362342,,False,False,,,7.83,,,2019/06/11 11:50:43+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:50:43,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.324656155,-82.5667841826,27.324656155,-82.5667841826,,False,False,,,11.67,,,2019/06/11 11:50:53+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:50:53,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.324647354,-82.566750655,27.324647354,-82.566750655,,False,False,,,9.27,,,2019/06/11 11:51:03+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:51:03,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246503714,-82.5667298678,27.3246503714,-82.5667298678,,False,False,,,8.79,,,2019/06/11 11:51:13+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:51:13,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246425763,-82.5666996092,27.3246425763,-82.5666996092,,False,False,,,8.31,,,2019/06/11 11:51:23+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:51:23,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.324638553,-82.566693658,27.324638553,-82.566693658,,False,False,,,6.87,,,2019/06/11 11:51:33+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:51:33,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246612679,-82.5666631479,27.3246612679,-82.5666631479,,False,False,,,7.83,,,2019/06/11 11:51:43+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:51:43,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.324668644,-82.566645965,27.324668644,-82.566645965,,False,False,,,7.83,,,2019/06/11 11:51:53+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:51:53,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246787861,-82.5666289497,27.3246787861,-82.5666289497,,False,False,,,7.35,,,2019/06/11 11:52:03+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:52:03,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246865813,-82.5666211545,27.3246865813,-82.5666211545,,False,False,,,6.87,,,2019/06/11 11:52:13+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:52:13,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246991541,-82.5666063186,27.3246991541,-82.5666063186,,False,False,,,7.35,,,2019/06/11 11:52:23+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:52:23,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3246994056,-82.5665919855,27.3246994056,-82.5665919855,,False,False,,,6.87,,,2019/06/11 11:52:33+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:52:33,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3247128166,-82.5665731262,27.3247128166,-82.5665731262,,False,False,,,6.87,,,2019/06/11 11:52:43+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:52:43,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3247326817,-82.5665698573,27.3247326817,-82.5665698573,,False,False,,,6.39,,,2019/06/11 11:52:53+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:52:53,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3247483559,-82.5665550213,27.3247483559,-82.5665550213,,False,False,,,6.39,,,2019/06/11 11:53:03+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:53:03,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3247679695,-82.5665442925,27.3247679695,-82.5665442925,,False,False,,,5.91,,,2019/06/11 11:53:13+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:53:13,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3247891758,-82.5665502436,27.3247891758,-82.5665502436,,False,False,,,7.35,,,2019/06/11 11:53:23+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:53:23,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248062748,-82.5665422808,27.3248062748,-82.5665422808,,False,False,,,7.35,,,2019/06/11 11:53:33+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:53:33,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248123936,-82.5665287022,27.3248123936,-82.5665287022,,False,False,,,6.87,,,2019/06/11 11:53:43+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:53:43,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248236254,-82.5665291212,27.3248236254,-82.5665291212,,False,False,,,6.87,,,2019/06/11 11:53:53+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:53:53,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248407245,-82.5665283669,27.3248407245,-82.5665283669,,False,False,,,6.39,,,2019/06/11 11:54:03+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:54:03,,
TRACK,Current Track: 11 JUN 2019 07:35,T1,27.3248495255,-82.566536162,27.3248495255,-82.566536162,,False,False,,,6.39,,,2019/06/11 11:54:13+00,garmin GPSMAP 78sc Software Version 690,,2019/06/11 07:54:13,,
